audiofile;word;prev_phone;phone;next_phone;starttime;duration;centergravity;TEMPO;N;VD;VD_AP;VD_0S;VD_HAP;CONT_PREC;OCORRENCIA;CONT_SEGUINTE;ITEM_LEXICAL;TRANSC_FONOLOGICA_SILAC;CONT_FON_PREC;CONT_FON_SEG;CFS_ponto;TONICIDADE;POSICAO_S;CLASSE_MORFOLOGICA;STATUS_MORFOLOGICO;ARQUIVO;LOCALIZACAO;AMOSTRA;ESTADO;GENERO;IDADE;FAIXA_ETARIA;ESCOLARIDADE;IDADE_MIGRACAO;IDADE_MIGRACAO_fat;TEMPO_RESIDENCIA;TEMPO_RESIDENCIA_fat;INDICE_SOCIO;CLASSE_SOCIAL;QUAL_AUDIO;diferenca_tempo
ALCP_2018FA-_MarleneN;discoteca;i;s;k;2036,151;80;273;00:33:56.151;1422;A;A;S;AP;crítica S curto S diferente S;discoteca <A>;S doido S erguer S;discoteca;dis-ko-'te-ka;i;k;posterior;atona;medial;substantivo;raiz;ALCP_2018FA-_MarleneN;00:33:56;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,51000000000067e-01
ALCP_2018FA-_MarleneN;diz;i;s;k;1279,533;80;7562;00:21:19.533;1337;A;A;S;AP;também né D1 uhum S que;diz <A>;que lá é bastante <A>;diz;'dis;i;k;posterior;tonica;final;verbo;raiz;ALCP_2018FA-_MarleneN;00:21:19;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;5,32999999999902e-01
ALCP_2018FA-_MarleneN;dois;j;s;m;1648,766;30;323;00:27:28.766;1401;A;A;S;AP;tem esses dois S esses <A>;dois <A>;motivo D1 essas duas visões;dois;'dojs;j;m;labial;tonica;final;numeral;raiz;ALCP_2018FA-_MarleneN;00:27:28;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;7,66000000000076e-01
ALCP_2018FA-_MarleneN;duas;a;s;v;1204,801;60;1218;00:20:04.801;1330;A;A;S;AP;tá fazendo duas viagens então S;duas <A>;viagem D1 entendi D1 mas;duas;'du-as;a;v;labial;atona;final;numeral;raiz;ALCP_2018FA-_MarleneN;00:20:04;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;8,00999999999931e-01
ALCP_2018FA-_MarleneN;duas;a;s;v;2324,420;60;1639;00:38:44.420;1438;A;A;S;AP;eu acho que S umas <A>;duas <A>;vezes <A> por mês <A>;duas;'du-as;a;v;labial;atona;final;numeral;raiz;ALCP_2018FA-_MarleneN;00:38:44;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;4,20000000000073e-01
ALCP_2018FA-_MarleneN;estado;e;s;t;1216,546;100;4879;00:20:16.546;1331;A;A;S;AP;outros estados? S sim S não;estado <A>;estado <A> não S eu;estado;es-'ta-do;e;t;coronal;atona;medial;substantivo;raiz;ALCP_2018FA-_MarleneN;00:20:16;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;5,46000000000049e-01
ALCP_2018FA-_MarleneN;estado;e;s;t;1217,356;70;2506;00:20:17.356;1331;A;A;S;AP;outros estados? S sim S não;estado <A>;estado <A> não S eu;estado;es-'ta-do;e;t;coronal;atona;medial;substantivo;raiz;ALCP_2018FA-_MarleneN;00:20:16;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,35599999999999e+00
ALCP_2018FA-_MarleneN;faz;a;s;b;2364,454;30;198;00:39:24.454;1443;A;A;S;AP;parentes no Nordeste? S ah agora;faz <A>;bastante <P> tempinho hein tem;faz;'fas;a;b;labial;tonica;final;verbo;raiz;ALCP_2018FA-_MarleneN;00:39:23;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,45400000000018e+00
ALCP_2018FA-_MarleneN;fez;e;s;n;1805,039;30;436;00:30:05.039;1407;A;A;S;AP;S já vai fazer nove ano;fez <A>;nove ano D1 nove anos?;fez;'fes;e;n;coronal;tonica;final;verbo;raiz;ALCP_2018FA-_MarleneN;00:30:03;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;2,03899999999999e+00
ALCP_2018FA-_MarleneN;gosta;c;s;t;1444,723;40;2975;00:24:04.723;1370;P;P;S;AP;são mais acelerado né? S é;gosta <P>;de fazer as coisa mais;gosta;'gos-ta;c;t;coronal;tonica;medial;verbo;raiz;ALCP_2018FA-_MarleneN;00:24:03;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,72299999999996e+00
ALCP_2018FA-_MarleneN;gosta;c;s;t;1449,034;60;46;00:24:09.034;1372;P;P;S;AP;S porque aqui a maioria não;gosta <P>;de acordar cedo D1 uhum;gosta;'gos-ta;c;t;coronal;tonica;medial;verbo;raiz;ALCP_2018FA-_MarleneN;00:24:07;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;2,03400000000011e+00
ALCP_2018FA-_MarleneN;gosto;c;s;t;1291,171;80;4374;00:21:31.171;1339;A;A;S;AP;Campinas? D1 na cidade S eu;gosto <A>;D1 gosta D1 por que;gosto;'gos-to;c;t;coronal;tonica;medial;verbo;raiz;ALCP_2018FA-_MarleneN;00:21:30;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,17100000000005e+00
ALCP_2018FA-_MarleneN;gosto;c;s;t;1305,994;70;4233;00:21:45.994;1341;A;A;S;AP;está <E> bom pra mim eu;gosto <A>;D1 aqui tem essa D1;gosto;'gos-to;c;t;coronal;tonica;medial;verbo;raiz;ALCP_2018FA-_MarleneN;00:21:44;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,99399999999991e+00
ALCP_2018FA-_MarleneN;gosto;c;s;t;1507,892;140;3078;00:25:07.892;1376;A;A;S;AP;S o que eu mais <A>;gosto <A>;S acho que eu gosto;gosto;'gos-to;c;t;coronal;tonica;medial;verbo;raiz;ALCP_2018FA-_MarleneN;00:25:07;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;8,92000000000053e-01
ALCP_2018FA-_MarleneN;gosto;c;s;t;1509,953;60;1164;00:25:09.953;1377;A;A;S;AP;gosto <A> S acho que eu;gosto <A>;S do meu trabalho das;gosto;'gos-to;c;t;coronal;tonica;medial;verbo;raiz;ALCP_2018FA-_MarleneN;00:25:09;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;9,52999999999975e-01
ALCP_2018FA-_MarleneN;hospital;o;s;p;1363,547;60;263;00:22:43.547;1356;A;A;S;AP;S tem mercado S tem tipo;hospital <A>;S posto <P> de saúde;hospital;os-pi-'taw;o;p;labial;atona;medial;substantivo;raiz;ALCP_2018FA-_MarleneN;00:22:42;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,54700000000003e+00
ALCP_2018FA-_MarleneN;justiça;u;s;t;2053,493;200;54;00:34:13.493;1423;P;P;S;AP;gordo S indireta S irmão S;justiça <P>;S mártir S melhor S;justiça;Zus-'ti-sa;u;t;coronal;atona;medial;substantivo;raiz;ALCP_2018FA-_MarleneN;00:34:13;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;4,92999999999938e-01
ALCP_2018FA-_MarleneN;mais;j;s;#;1297,631;130;9500;00:21:37.631;1340;A;A;S;AP;eu acho que S eh tem;mais <A>;S coisa assim por perto;mais;'majs;j;#;pausa;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:21:36;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,63100000000009e+00
ALCP_2018FA-_MarleneN;mais;j;s;x;1435,657;70;7688;00:23:55.657;1366;A;A;S;AP;agitadas tipo assim mais <A> rápida;mais <A>;ligeira e aqui não o;mais;'majs;j;l;coronal;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:23:52;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;3,65699999999993e+00
ALCP_2018FA-_MarleneN;mais;j;s;l;1436,307;30;389;00:23:56.307;1368;A;A;S;AP;meio quieto parado então lá é;mais <A>;rápido pra as <A> pessoa;mais;'majs;j;h;posterior;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:24:00;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;3,69299999999998e+00
ALCP_2018FA-_MarleneN;mais;j;s;x;1442,387;60;5960;00:24:02.387;1371;A;A;S;AP;gosta <P> de fazer as coisa;mais <A>;rápido acorda mais <A> cedo;mais;'majs;j;h;posterior;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:24:03;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;6,13000000000056e-01
ALCP_2018FA-_MarleneN;mais;j;s;x;1445,803;30;762;00:24:05.803;1371;A;A;S;AP;gosta <P> de fazer as coisa;mais <A>;rápido acorda mais <A> cedo;mais;'majs;j;h;posterior;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:24:03;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;2,80300000000011e+00
ALCP_2018FA-_MarleneN;mais;j;s;ɡ;1507,532;40;276;00:25:07.532;1375;A;A;S;AP;S ah S o que eu;mais <A>;gosto <A> S acho que;mais;'majs;j;g;posterior;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:25:07;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;5,31999999999925e-01
ALCP_2018FA-_MarleneN;mais;j;s;k;1560,836;80;7265;00:26:00.836;1386;A;A;S;AP;menina não S agora está <E>;mais <A>;crítica D1 tá piorando a;mais;'majs;j;k;posterior;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:26:00;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;8,36000000000013e-01
ALCP_2018FA-_MarleneN;mais;j;s;p;1636,045;30;4820;00:27:16.045;1399;A;A;S;AP;"sossegado"" S mas <0> já chega";mais <A>;por causa disso D1 uhum;mais;'majs;j;p;labial;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:27:15;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,04500000000007e+00
ALCP_2018FA-_MarleneN;mais;j;s;t;1873,928;60;3659;00:31:13.928;1411;A;A;S;AP;assim da Globo eu S vejo;mais <A>;tipo assim no jornal falando;mais;'majs;j;t;coronal;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:31:13;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;9,28000000000111e-01
ALCP_2018FA-_MarleneN;mais;j;s;t;1900,394;30;2759;00:31:40.394;1415;P;P;S;AP;ela já S tem o sotaque;mais <P>;daqui D1 uhum D1 essa;mais;'majs;j;d;coronal;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:31:42;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,60599999999999e+00
ALCP_2018FA-_MarleneN;mais;j;s;d;1902,816;30;606;00:31:42.816;1415;P;P;S;AP;ela já S tem o sotaque;mais <P>;daqui D1 uhum D1 essa;mais;'majs;j;d;coronal;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:31:42;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;8,16000000000031e-01
ALCP_2018FA-_MarleneN;mais;j;s;d;1950,444;40;499;00:32:30.444;1416;A;A;S;AP;maioria eu acho que assim foge;mais <A>;de lá S pra vim;mais;'majs;j;d;coronal;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:32:28;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;2,44399999999996e+00
ALCP_2018FA-_MarleneN;mais;j;s;p;2393,284;60;5312;00:39:53.284;1446;A;A;S;AP;S voltava pra lá pra ficar;mais <A>;perto dos <A> parente D1;mais;'majs;j;p;labial;tonica;final;adverbio;raiz;ALCP_2018FA-_MarleneN;00:39:52;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,28400000000011e+00
ALCP_2018FA-_MarleneN;mas;a;s;t;1338,636;40;255;00:22:18.636;1347;A;A;S;AP;mercado D1 uhum S variedade S;mas <A>;tipo assim na violência também;mas;mas;a;t;coronal;atona;final;conjuncao;raiz;ALCP_2018FA-_MarleneN;00:22:18;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;6,35999999999967e-01
ALCP_2018FA-_MarleneN;mas;a;s;k;1609,534;150;6018;00:26:49.534;1392;A;A;S;AP;do meu jeito D1 uhum S;mas <A>;quando você chega lá eles;mas;mas;a;k;posterior;atona;final;conjuncao;raiz;ALCP_2018FA-_MarleneN;00:26:49;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;5,34000000000106e-01
ALCP_2018FA-_MarleneN;mas;a;s;J;1635,455;30;467;00:27:15.455;1392;A;A;S;AP;do meu jeito D1 uhum S;mas <A>;quando você chega lá eles;mas;mas;a;k;posterior;atona;final;conjuncao;raiz;ALCP_2018FA-_MarleneN;00:26:49;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;2,64549999999999e+01
ALCP_2018FA-_MarleneN;mas;a;s;f;1831,015;80;3583;00:30:31.015;1408;A;A;S;AP;S forçar S o sotaque S;mas <A>;fora assim não D1 não;mas;mas;a;f;labial;atona;final;conjuncao;raiz;ALCP_2018FA-_MarleneN;00:30:30;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,01500000000010e+00
ALCP_2018FA-_MarleneN;mas;a;s;m;2250,032;70;2579;00:37:30.032;1430;A;A;S;AP;é? S Paraná D1 Paraná S;mas <A>;mora aqui há bastante <A>;mas;mas;a;m;labial;atona;final;conjuncao;raiz;ALCP_2018FA-_MarleneN;00:37:29;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,03200000000015e+00
ALCP_2018FA-_MarleneN;mas;a;s;k;2351,540;60;153;00:39:11.540;1442;A;A;S;AP;S de vez <A> em quando;mas <A>;com minha mãe com meu;mas;mas;a;k;posterior;atona;final;conjuncao;raiz;ALCP_2018FA-_MarleneN;00:39:10;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,53999999999996e+00
ALCP_2018FA-_MarleneN;mesma;e;s;m;2315,370;40;351;00:38:35.370;1436;A;A;S;AP;eu estou <E> com vontade eu;mesma <A>;faço D1 mas (ela) é;mesma;'mes-ma;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018FA-_MarleneN;00:38:33;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;2,36999999999989e+00
ALCP_2018FA-_MarleneN;mesmo;e;s;m;2140,328;30;225;00:35:40.328;1428;A;A;S;AP;S eu acho que seria o;mesmo <A>;sotaque não? D1 mesma coisa?;mesmo;'mes-mo;e;m;labial;tonica;medial;adjetivo;raiz;ALCP_2018FA-_MarleneN;00:35:39;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,32799999999997e+00
ALCP_2018FA-_MarleneN;misturado;i;s;t;1957,211;60;4671;00:32:37.211;1418;A;A;S;AP;é meio misturado assim? S bem;misturado <A>;D1 tem um alguém que;misturado;mis-tu-'Ra-do;i;t;coronal;atona;medial;adjetivo;raiz;ALCP_2018FA-_MarleneN;00:32:36;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,21100000000001e+00
ALCP_2018FA-_MarleneN;misturado;i;s;t;1962,132;60;2216;00:32:42.132;1419;A;A;S;AP;D1 é bem misturadão? S bem;misturado <A>;D1 e tem algum bairro;misturado;mis-tu-'Ra-do;i;t;coronal;atona;medial;adjetivo;raiz;ALCP_2018FA-_MarleneN;00:32:41;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,13200000000006e+00
ALCP_2018FA-_MarleneN;mês;e;s;#;2325,440;157;4950;00:38:45.440;1440;A;A;S;AP;<A> duas <A> vezes <A> por;mês <A>;D1 duas vezes? D1 tenho;mês;'mes;e;#;pausa;tonica;final;substantivo;raiz;ALCP_2018FA-_MarleneN;00:38:44;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,44000000000005e+00
ALCP_2018FA-_MarleneN;posto;o;s;t;1364,968;70;2754;00:22:44.968;1357;P;P;S;AP;S tem tipo hospital <A> S;posto <P>;de saúde então D1 tem;posto;'pos-to;o;t;coronal;tonica;medial;substantivo;raiz;ALCP_2018FA-_MarleneN;00:22:44;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;9,68000000000075e-01
ALCP_2018FA-_MarleneN;vez;e;s;n;1731,651;40;765;00:28:51.651;1441;A;A;S;AP;por semana S pode ser uma;vez <A>;por semana D1 e hoje;vez;'ves;e;p;labial;tonica;final;substantivo;raiz;ALCP_2018FA-_MarleneN;00:38:51;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;5,99349000000000e+02
ALCP_2018FA-_MarleneN;vez;e;s;p;2331,936;60;1835;00:38:51.936;1441;A;A;S;AP;por semana S pode ser uma;vez <A>;por semana D1 e hoje;vez;'ves;e;p;labial;tonica;final;substantivo;raiz;ALCP_2018FA-_MarleneN;00:38:51;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;9,36000000000149e-01
ALCP_2018FA-_MarleneN;às;a;s;v;1219,556;70;2461;00:20:19.556;1333;A;A;S;AP;estado <A> não S eu vou;às <A>;vezes <A> aqui pro interior;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;ALCP_2018FA-_MarleneN;00:20:18;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;1,55600000000004e+00
ALCP_2018FA-_MarleneN;às;a;s;v;1225,809;70;1963;00:20:25.809;1335;A;A;S;AP;marido mora D1 uhum S então;às <A>;vezes <A> a gente vai;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;ALCP_2018FA-_MarleneN;00:20:25;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;8,08999999999969e-01
ALCP_2018FA-_MarleneN;às;a;s;v;1340,396;70;373;00:22:20.396;1348;A;A;S;AP;<A> tipo assim na violência também;às <A>;vezes <A> lá também é;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;ALCP_2018FA-_MarleneN;00:22:18;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;2,39599999999996e+00
ALCP_2018FA-_MarleneN;às;a;s;v;1731,471;30;1210;00:28:51.471;1404;A;A;S;AP;sei que não é daqui S;às <A>;vezes <A> nem pode ser;às;'as;a;v;labial;tonica;final;prepArtigo;raiz;ALCP_2018FA-_MarleneN;00:28:51;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;4,71000000000004e-01
ALCP_2018FA-_MarleneN;às;a;s;v;2119,896;30;305;00:35:19.896;1426;A;A;S;AP;S 'porta' S aí meu marido;às <A>;"vezes <A> até zoa ""nossa";às;'as;a;v;labial;tonica;final;prepArtigo;raiz;ALCP_2018FA-_MarleneN;00:35:19;Amostra2;AL;feminino;23;1a;fund2;14;19-;9;9-;1,75;D;04_muito boa;8,96000000000186e-01
ALCP_2018MB-_RicardoR;acostumar;o;s;t;1913,502;40;364;00:31:53.502;3592;P;P;S;AP;a gente S tem que se;acostumar <P>;com o ritmo daqui né;acostumar;a-kos-tu-'mar;o;t;coronal;atona;medial;verbo;raiz;ALCP_2018MB-_RicardoR;00:31:53;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;5,01999999999953e-01
ALCP_2018MB-_RicardoR;alagoas;a;s;m;1464,639;40;157;00:24:24.639;3511;0;NA;0;NA;D1 Alagoas? S ave Maria S;Alagoas <0>;minha filha ninguém pode estar;alagoas;a-la-'go-as;a;m;labial;atona;final;substantivoProprio;raiz;ALCP_2018MB-_RicardoR;00:24:24;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;6,38999999999896e-01
ALCP_2018MB-_RicardoR;alagoas;a;s;m;1789,747;50;620;00:29:49.747;3572;0;NA;0;NA;S de voltar (assim) pra pra;Alagoas <0>;mas <A> S lá também;alagoas;a-la-'go-as;a;m;labial;atona;final;substantivoProprio;raiz;ALCP_2018MB-_RicardoR;00:29:48;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,74700000000007e+00
ALCP_2018MB-_RicardoR;biscoito;i;s;k;2261,025;100;452;00:37:41.025;3619;A;A;S;AP;argola S atitude S bandido S;biscoito <A>;S caráter S carteiro S;biscoito;bis-'koj-to;i;k;posterior;atona;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:37:40;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,02500000000009e+00
ALCP_2018MB-_RicardoR;churrasco;a;s;k;1326,322;50;692;00:22:06.322;3482;A;A;S;AP;S que ele (xxx) fazia um;churrasco <A>;em casa aí eu ia;churrasco;Su-'has-ko;a;k;posterior;tonica;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:22:05;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,32199999999989e+00
ALCP_2018MB-_RicardoR;cisne;i;s;n;2277,465;30;263;00:37:57.465;3620;H;NA;S;H;cerveja S chácara S rico S;cisne <H>;S é que eu tenho;cisne;'sis-ne;i;n;coronal;tonica;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:37:57;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;4,65000000000146e-01
ALCP_2018MB-_RicardoR;custo;u;s;t;1258,755;100;428;00:20:58.755;3471;P;P;S;AP;S devido o emprego devido o;custo <P>;que é pra você tirar;custo;'kus-to;u;t;coronal;tonica;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:20:57;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,75500000000011e+00
ALCP_2018MB-_RicardoR;depois;j;s;k;1490,501;40;928;00:24:50.501;3514;A;A;S;AP;deu uma piorada? S rapaz <0>;depois <A>;que inventaram um tal de;depois;de-'pojs;j;k;posterior;tonica;final;adverbio;raiz;ALCP_2018MB-_RicardoR;00:24:49;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,50099999999998e+00
ALCP_2018MB-_RicardoR;desgraça;e;s;ɡ;1791,412;30;544;00:29:51.412;3574;A;A;S;AP;S lá também está <E> outra;desgraça <A>;também D1 lá também é;desgraça;des-'gRa-sa;e;g;posterior;atona;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:29:50;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,41200000000003e+00
ALCP_2018MB-_RicardoR;discoteca;i;s;k;2287,791;80;4728;00:38:07.791;3621;A;A;S;AP;crítica S curto S diferente S;discoteca <A>;S doido S ergue S;discoteca;dis-ko-'te-ka;i;k;posterior;atona;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:38:07;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;7,91000000000167e-01
ALCP_2018MB-_RicardoR;dois;j;s;p;1271,310;30;905;00:21:11.310;3474;A;A;S;AP;(em Holambra mesmo) <0> está <E>;dois <A>;pau e quinhentos <0> S;dois;'dojs;j;p;labial;tonica;final;numeral;raiz;ALCP_2018MB-_RicardoR;00:21:09;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;2,30999999999995e+00
ALCP_2018MB-_RicardoR;dois;j;s;m;1402,518;30;314;00:23:22.518;3497;0;NA;0;NA;mais <H> antigo assim de de;dois <0>;mil e treze pra cá;dois;'dojs;j;m;labial;tonica;final;numeral;raiz;ALCP_2018MB-_RicardoR;00:23:20;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;2,51800000000003e+00
ALCP_2018MB-_RicardoR;dois;j;s;m;1408,668;30;226;00:23:28.668;3501;0;NA;0;NA;mas <A> os <A> S de;dois <0>;mil dois <0> mil e;dois;'dojs;j;m;labial;tonica;final;numeral;raiz;ALCP_2018MB-_RicardoR;00:23:28;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;6,67999999999893e-01
ALCP_2018MB-_RicardoR;dois;j;s;m;1408,978;40;311;00:23:28.978;3501;0;NA;0;NA;mas <A> os <A> S de;dois <0>;mil dois <0> mil e;dois;'dojs;j;m;labial;tonica;final;numeral;raiz;ALCP_2018MB-_RicardoR;00:23:28;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;9,78000000000065e-01
ALCP_2018MB-_RicardoR;espalhado;e;s;p;2108,954;40;164;00:35:08.954;3617;A;A;S;AP;espalhado? S estão <E> todos <A>;espalhado <A>;D1 não tem um bairro;espalhado;es-pa-'La-do;e;p;labial;atona;medial;adjetivo;raiz;ALCP_2018MB-_RicardoR;00:35:08;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;9,54000000000178e-01
ALCP_2018MB-_RicardoR;espalhando;e;s;p;1420,011;70;2972;00:23:40.011;3505;A;A;S;AP;<A> vão se (xxx) vai se;espalhando <A>;não fica mais <0> na;espalhando;es-pa-'LA-do;e;p;labial;atona;medial;verbo;raiz;ALCP_2018MB-_RicardoR;00:23:38;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;2,01099999999997e+00
ALCP_2018MB-_RicardoR;esposa;e;s;p;1728,110;30;1359;00:28:48.110;3556;A;A;S;AP;chama/ aí S tem a minha;esposa <A>;meu/ o meu menino S;esposa;es-'po-za;e;p;labial;atona;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:28:47;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,10999999999990e+00
ALCP_2018MB-_RicardoR;esquece;e;s;k;1454,330;60;4491;00:24:14.330;3510;A;A;S;AP;<A> S que a gente se;esquece <A>;dessa porta aberta ninguém leva;esquece;es-'ke-se;e;k;posterior;atona;medial;verbo;raiz;ALCP_2018MB-_RicardoR;00:24:13;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,32999999999993e+00
ALCP_2018MB-_RicardoR;estado;e;s;t;2079,384;30;149;00:34:39.384;3615;A;A;S;AP;mora aqui S de vários <A>;estado <A>;S rapaz <0> eu acho;estado;es-'ta-do;e;t;coronal;atona;medial;substantivo;raiz;ALCP_2018MB-_RicardoR;00:34:38;Amostra2;AL;masculino;27;1a;fund2;23;20+;0;9-;1,92;D;03_boa;1,38400000000001e+00
